univ,univLabel_en,univLabel_zh,inceptionYear,coord,cityLabel,provinceLabel
http://www.wikidata.org/entity/Q85877272,Jilin University,吉林大学,,,,
http://www.wikidata.org/entity/Q5071741,Jilin University of Finance and Economics,吉林财经大学,,Point(125.4423 43.8166),Changchun,Jilin
http://www.wikidata.org/entity/Q10917222,Jilin University of Technology,吉林工业大学,1954,Point(125.301 43.88),,
http://www.wikidata.org/entity/Q6199182,Jimei University,集美大学,1994,Point(118.09438 24.577646),Jimei District,Xiamen
http://www.wikidata.org/entity/Q2687517,Jinan University,暨南大学,1906,Point(113.348 23.128),Guangzhou,Guangdong
http://www.wikidata.org/entity/Q11090044,Jingdezhen Ceramic University,景德镇陶瓷大学,1909,,Jingdezhen,Jiangxi
http://www.wikidata.org/entity/Q6202313,Jinggangshan University,井冈山大学,1958,Point(115.02145 27.11335),Ji'an,Jiangxi
http://www.wikidata.org/entity/Q117322835,Jingju Temple,,,,,
http://www.wikidata.org/entity/Q117474583,Jingzhou Normal College,荆州师范学院,,,Jingzhou,Hubei
http://www.wikidata.org/entity/Q11148222,Jining Medical University,济宁医学院,,Point(116.59693 35.39557),Jining,Shandong
http://www.wikidata.org/entity/Q6202600,Jinling College,南京大学金陵学院,1998,,Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6132071,Jinzhou Medical University,锦州医科大学,1946,,Jinzhou,Liaoning
http://www.wikidata.org/entity/Q10917451,Jishou University,吉首大学,1958,Point(109.721872 28.287414),,
http://www.wikidata.org/entity/Q11370417,Jiujiang University,九江学院,1901,Point(116.005213501 29.676848614),Jiujiang,Jiangxi
http://www.wikidata.org/entity/Q10873024,"Joint Operations College, National Defense University",中国人民解放军国防大学联合作战学院,,,,
http://www.wikidata.org/entity/Q27895354,Kaifeng University,开封大学,1980,,Longting District,Kaifeng
http://www.wikidata.org/entity/Q6840044,Kashi University,喀什大学,1962,,Kashgar,Kashgar Prefecture
http://www.wikidata.org/entity/Q6444899,Kunming University,昆明学院,1984,Point(102.79444444 24.97722222),Kunming,Yunnan
http://www.wikidata.org/entity/Q6444900,Kunming University of Science and Technology,昆明理工大学,1954,,Kunming,Yunnan
http://www.wikidata.org/entity/Q10893606,Lanzhou Jiaotong University,兰州交通大学,1958,Point(103.7243 36.1054),Lanzhou,Gansu
http://www.wikidata.org/entity/Q4475799,Lanzhou University,兰州大学,1909,Point(103.858055555 36.046611111),Lanzhou,Gansu
http://www.wikidata.org/entity/Q6487721,Lanzhou University of Technology,兰州理工大学,1919,,Lanzhou,Gansu
http://www.wikidata.org/entity/Q16924810,Les Roches Jin Jiang International Hotel Management College,,2004,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q10878372,Leshan Normal University,乐山师范学院,1978,,Leshan,Sichuan
http://www.wikidata.org/entity/Q5959259,Liaocheng University,聊城大学,1974,Point(116.00593 36.43147),Liaocheng,Shandong
http://www.wikidata.org/entity/Q5330261,Liaodong University,辽东学院,1912,,Dandong,Liaoning
http://www.wikidata.org/entity/Q837969,Liaoning Normal University,辽宁师范大学,1951,Point(121.5652 38.9137),Dalian,Liaoning
http://www.wikidata.org/entity/Q837969,Liaoning Normal University,辽宁师范大学,1951,Point(121.5575 38.9155),Dalian,Liaoning
http://www.wikidata.org/entity/Q6540153,Liaoning Shihua University,辽宁石油化工大学,1950,,Fushun,Liaoning
http://www.wikidata.org/entity/Q6540150,Liaoning Technical University,辽宁工程技术大学,1949,Point(121.65919 42.02086),Fuxin,Liaoning
http://www.wikidata.org/entity/Q6132246,Liaoning University,辽宁大学,1948,Point(123.4063888 41.8336674),Shenyang,Liaoning
http://www.wikidata.org/entity/Q6540152,Liaoning University of International Business and Economics,辽宁对外经贸学院,1998,Point(121.157869 38.817053),Dalian,Liaoning
http://www.wikidata.org/entity/Q4310105,Liaoning University of Technology,辽宁工业大学,1951,,Jinzhou,Liaoning
http://www.wikidata.org/entity/Q11642649,Liaoning University of Traditional Chinese Medicine,辽宁中医药大学,1958,Point(123.4315494 41.8316228),Shenyang,Liaoning
http://www.wikidata.org/entity/Q17024978,Lingnan Normal University,岭南师范学院,1991,Point(110.351 21.2746),Zhanjiang,Guangdong
http://www.wikidata.org/entity/Q1541161,Lingnan University,嶺南大學,1999,Point(113.983 22.41),Tuen Mun District,Hong Kong
http://www.wikidata.org/entity/Q3249121,Linyi University,临沂大学,1941,Point(118.28367 35.11758),Linyi,Shandong
http://www.wikidata.org/entity/Q18119361,Longdong University,陇东学院,1978,Point(107.667483 35.736274),Qingyang Subdistrict,Fushan District
http://www.wikidata.org/entity/Q6674566,Longyan University,龙岩学院,1958,Point(117.019522 25.032222),Longyan,Fujian
http://www.wikidata.org/entity/Q11172979,Ludong University,鲁东大学,,Point(121.358532 37.517159019),Yantai,Shandong
http://www.wikidata.org/entity/Q5930913,Luxun Academy of Fine Arts,鲁迅美术学院,1938,Point(123.4291 41.7762),Shenyang,Liaoning
http://www.wikidata.org/entity/Q15662456,Macao Polytechnic University,澳門理工大學,1991,Point(113.552 22.1935),Macau,People's Republic of China
http://www.wikidata.org/entity/Q9289400,Macao University of Tourism,澳門旅遊大學,1995,,,
http://www.wikidata.org/entity/Q847993,Macau University of Science and Technology,澳門科技大學,2000,Point(113.568 22.1534),Macau,People's Republic of China
http://www.wikidata.org/entity/Q15889779,Mianyang Teachers' College,绵阳师范学院,,,Mianyang,Sichuan
http://www.wikidata.org/entity/Q6867765,Minjiang University,闽江大学,2002,Point(119.169 26.0647),Fuzhou,Fujian
http://www.wikidata.org/entity/Q8070488,Minnan Normal University,闽南师范大学,1958,Point(117.645 24.5075),Zhangzhou,Fujian
http://www.wikidata.org/entity/Q190336,Minzu University of China,中央民族大学,1951,Point(116.3175 39.948333333),Zizhuyuan Subdistrict,Haidian District
http://www.wikidata.org/entity/Q27895325,Mudanjiang University,牡丹江大学,1983,,,
http://www.wikidata.org/entity/Q6962480,Nanchang Hangkong University,南昌航空大学,1952,,Nanchang,Jiangxi
http://www.wikidata.org/entity/Q3497259,Nanchang University,南昌大学,1921,Point(115.8 28.665),Nanchang,Jiangxi
http://www.wikidata.org/entity/Q1804773,Nanjing Agricultural University,南京农业大学,1902,Point(118.83667222 32.03196389),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q10906757,Nanjing Audit University,南京审计大学,1983,,Gulou District,Nanjing
http://www.wikidata.org/entity/Q10906757,Nanjing Audit University,南京审计大学,1983,,Pukou District,Nanjing
http://www.wikidata.org/entity/Q10906658,Nanjing College of Information and Technology,南京信息职业技术学院,1953,,Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6963657,Nanjing Forestry University,南京林业大学,1902,Point(118.81140556 32.08073889),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6963668,Nanjing Medical University,南京医科大学,1934,Point(118.76901389 32.04584167),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6963672,Nanjing Ninghai Middle School,南京市宁海中学,1911,,Nanjing,Jiangsu
http://www.wikidata.org/entity/Q1477812,Nanjing Normal University,南京师范大学,1902,Point(118.764519444 32.056002777),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q10906861,Nanjing Police University,南京警察学院,1941,Point(118.823532 32.081595),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q10906861,Nanjing Police University,南京警察学院,2010,Point(118.823532 32.081595),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q10906760,Nanjing Tech University,南京工业大学,1902,Point(118.771964 32.078711),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q683580,Nanjing University,南京大学,1915,Point(118.775 32.05611),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q23110,Nanjing University of Aeronautics and Astronautics,南京航空航天大学,1952,Point(118.813808333 32.036005555),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q10906639,Nanjing University of Chinese Medicine,南京中医药大学,1954,Point(118.94 32.1053),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q13651860,Nanjing University of Finance and Economics,南京财经大学,2003,Point(118.75457222 32.08803333),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6963692,Nanjing University of Information Science and Technology,南京信息工程大学,1960,Point(118.72166667 32.20722222),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6963688,Nanjing University of Posts and Telecommunications,南京邮电大学,1942,Point(118.765 32.0805),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q3953805,Nanjing University of Science and Technology,南京理工大学,1953,Point(118.851922222 32.0333),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6963694,Nanjing University of the Arts,南京艺术学院,1952,Point(118.75027778 32.06694444),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q254204,Nankai University,南开大学,1919,Point(117.164722222 39.101111111),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q6964345,Nantong University,南通大学,1912,,Nantong,Jiangsu
http://www.wikidata.org/entity/Q10926161,National Chung-Cheng University,国立南昌大学,1940,,Taihe County,Ji'an
http://www.wikidata.org/entity/Q6973890,National Judges College,国家法官学院,1997,Point(116.31232 39.83146),Xincun Subdistrict,Fengtai District
http://www.wikidata.org/entity/Q15920925,National Northwestern College of Engineering,国立西北工学院,,,,
http://www.wikidata.org/entity/Q24841520,National Qingdao University,国立青岛大学,,,Qingdao,Shandong
http://www.wikidata.org/entity/Q519556,National Southwestern Associated University,国立西南联合大学,1938,Point(102.69757 25.05577),Changsha,Hunan
http://www.wikidata.org/entity/Q831227,National University of Defense Technology,中国人民解放军国防科技大学,1978,Point(112.995 28.228333333),Kaifu District,Changsha
http://www.wikidata.org/entity/Q7443422,Naval Medical University,中国人民解放军海军军医大学,1949,Point(121.5212 31.308),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q13652966,New York University Shanghai,上海纽约大学,2012,Point(121.476978064 31.150804907),Pudong,Shanghai
http://www.wikidata.org/entity/Q7038668,Ningbo University of Technology,宁波工程学院,1983,Point(121.5728 29.815),Ningbo,Zhejiang
http://www.wikidata.org/entity/Q7038662,NingboTech University,浙大宁波理工学院,2001,,Ningbo,Zhejiang
http://www.wikidata.org/entity/Q4117334,Ningxia University,宁夏大学,1958,Point(106.137 38.5364),Yinchuan,Ningxia
http://www.wikidata.org/entity/Q7050669,Nordic Centre in Shanghai,复旦大学北欧中心,1995,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q15931471,Norman Bethune University of Medical Science,白求恩医科大学,,,Jilin,People's Republic of China
http://www.wikidata.org/entity/Q7054810,North China Electric Power University,华北电力大学,1958,Point(116.3042 40.0887),Shigezhuang Subdistrict,Changping District
http://www.wikidata.org/entity/Q39944799,North China Electric Power University Baoding Campus,,,,Baoding,Hebei
http://www.wikidata.org/entity/Q10905504,North China Institute of Science and Technology,华北科技学院,1984,Point(116.79699378 39.95654818),Sanhe,Langfang
http://www.wikidata.org/entity/Q7054811,North China University of Science and Technology,华北理工大学,1895,,Tangshan,Hebei
http://www.wikidata.org/entity/Q7054813,North China University of Technology,北方工业大学,1946,Point(116.20207 39.92773),Bajiao Subdistrict,Shijingshan District
http://www.wikidata.org/entity/Q10905490,North China University of Water Resources and Electric Power,华北水利水电大学,1951,Point(113.7945049 34.7813236),Zhengzhou,Henan
http://www.wikidata.org/entity/Q10903058,North Minzu University,北方民族大学,1984,Point(106.112016 38.498403),Yinchuan,Ningxia
http://www.wikidata.org/entity/Q1041978,North University of China,中北大学,1941,,Taiyuan,Shanxi
http://www.wikidata.org/entity/Q7057807,Northeast Agricultural University,东北农业大学,1948,Point(126.72576 45.73547),Xiangfang District,Harbin
http://www.wikidata.org/entity/Q7057873,Northeast Electric Power University,东北电力大学,1949,Point(126.49748 43.82098),Chuanying District,Jilin
http://www.wikidata.org/entity/Q7057873,Northeast Electric Power University,东北电力大学,1949,Point(126.49748 43.82098),Jilin City,Jilin
http://www.wikidata.org/entity/Q7057873,Northeast Electric Power University,东北电力大学,1949,Point(126.49748 43.82098),Chuanying District,Jilin City
http://www.wikidata.org/entity/Q7057873,Northeast Electric Power University,东北电力大学,1949,Point(126.49748 43.82098),Jilin City,Jilin City
http://www.wikidata.org/entity/Q10869592,Northeast Forestry University,东北林业大学,1952,Point(126.64028 45.72389),Harbin,Heilongjiang
http://www.wikidata.org/entity/Q10869592,Northeast Forestry University,东北林业大学,1952,Point(126.640278 45.724),Harbin,Heilongjiang
http://www.wikidata.org/entity/Q10869592,Northeast Forestry University,东北林业大学,1952,Point(126.6403 45.724),Harbin,Heilongjiang
http://www.wikidata.org/entity/Q4393424,Northeast Normal University,东北师范大学,1946,Point(125.3269349 43.862026),Changchun,Jilin
http://www.wikidata.org/entity/Q1363559,Northeastern University,东北大学,1923,Point(123.416388888 41.761666666),Shenyang,Liaoning
http://www.wikidata.org/entity/Q985808,Northwest A&F University,西北农林科技大学,1934,,Yangling District,Xianyang
http://www.wikidata.org/entity/Q17499546,Northwest Agricultural University,西北农业大学,,,,
http://www.wikidata.org/entity/Q7060264,Northwest Minzu University,西北民族大学,1950,Point(103.816793055 36.044166111),Lanzhou,Gansu
http://www.wikidata.org/entity/Q2120270,Northwest Normal University,西北师范大学,1902,Point(103.73599 36.100753),Lanzhou,Gansu
http://www.wikidata.org/entity/Q2496116,Northwest University,西北大学,1902,Point(108.874581 34.144994),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q7060266,Northwest University of Politics and Law,西北政法大学,1937,,Xi'an,Shaanxi
http://www.wikidata.org/entity/Q832550,Northwestern Polytechnical University,西北工业大学,1938,Point(108.911666666 34.244722222),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q7076042,Ocean Park Conservation Foundation Hong Kong,香港海洋公園保育基金,2005,Point(114.176243 22.247257),Hong Kong,People's Republic of China
http://www.wikidata.org/entity/Q1074015,Ocean University of China,中国海洋大学,1924,Point(120.3325 36.065),,
http://www.wikidata.org/entity/Q5926144,Open University of China,国家开放大学,1979,Point(116.2823311 39.85647),Haidian District,Beijing
http://www.wikidata.org/entity/Q112811223,Open University of Henan,河南开放大学,,,Zhengzhou,Henan
http://www.wikidata.org/entity/Q10872936,PLA Academy of Military Medical Sciences,中国人民解放军军事科学院军事医学研究院,1951,Point(116.26325 39.899078),Yongdinglu Subdistrict,Haidian District
http://www.wikidata.org/entity/Q4671492,PLA Academy of Military Science,中国人民解放军军事科学院,1958,Point(116.255467 40.005858),Qinglongqiao Subdistrict,Haidian District
http://www.wikidata.org/entity/Q10872964,PLA Academy of National Defense Information,中国人民解放军信息支援部队工程大学,1948,,,
http://www.wikidata.org/entity/Q10873057,PLA Air Force Aviation University,中国人民解放军空军航空大学,1946,Point(125.32342 43.84293),Changchun,Jilin
http://www.wikidata.org/entity/Q10872954,PLA Army Academy of Artillery and Air Defense,中国人民解放军南京炮兵学院,1947,Point(117.237859 31.841888),,
http://www.wikidata.org/entity/Q10873121,PLA Army Academy of Border and Coastal Defense,中国人民解放军边海防学院,2017,,Chang'an District,Xi'an
http://www.wikidata.org/entity/Q10873110,PLA Army Armored Forces Academy,中国人民解放军装甲兵学院,1950,,,
http://www.wikidata.org/entity/Q10873133,PLA Army Aviation Academy,中国人民解放军陆军航空兵学院,1999,Point(116.6475 39.835),Tongzhou District,Beijing
http://www.wikidata.org/entity/Q10873019,PLA Army Engineering University,中国人民解放军陆军工程大学,1999,,Nanjing,Jiangsu
http://www.wikidata.org/entity/Q6124050,PLA Army Service Academy,中国人民解放军陆军勤务学院,1961,Point(106.31444444 29.63166667),Chongqing,People's Republic of China
http://www.wikidata.org/entity/Q10873016,PLA Army University,中国人民解放军陆军兵种大学,2025,Point(117.2373432 31.8388795),Shushan District,Hefei
http://www.wikidata.org/entity/Q137222912,PLA Ground Force Service Academy,,,,,
http://www.wikidata.org/entity/Q10872931,PLA Information Engineering University,中国人民解放军信息工程大学,1999,Point(113.567879 34.815376),Zhengzhou,Henan
http://www.wikidata.org/entity/Q137222909,PLA Information Support Force Engineering University,中国人民解放军信息支援部队工程大学,,,,
http://www.wikidata.org/entity/Q28414979,PLA Institute of Chemical Defense,中国人民解放军防化研究院,1954,,,
http://www.wikidata.org/entity/Q137222919,PLA Joint Logistics Support Force Engineering University,,,,,
http://www.wikidata.org/entity/Q6147859,PLA National Defence University,中国人民解放军国防大学,1985,Point(116.259722222 40.015097222),Qinglongqiao Subdistrict,Haidian District
http://www.wikidata.org/entity/Q10873009,PLA Naval Aviation University,中国人民解放军海军航空兵学院,1951,Point(121.419672 37.532309),,
http://www.wikidata.org/entity/Q136773590,PLA Naval Command Academy,,,,,
http://www.wikidata.org/entity/Q10873002,PLA Naval Submarine Academy,中国人民解放军海军潜艇学院,1973,Point(120.36022222 36.13433333),,
http://www.wikidata.org/entity/Q10872997,PLA Naval University of Engineering,中国人民解放军海军工程大学,1949,,Wuhan,Hubei
http://www.wikidata.org/entity/Q10873034,PLAAF Command College,中国人民解放军空军指挥学院,1958,Point(116.278519 39.968061),Haidian District,Beijing
http://www.wikidata.org/entity/Q10873025,PLAAF Service Academy,中国人民解放军空军勤务学院,1954,,,
http://www.wikidata.org/entity/Q10873093,PLARF Command College,中国人民解放军第二炮兵指挥学院,1977,,Jiang'an District,Wuhan
http://www.wikidata.org/entity/Q128123086,PLARF NCO School,中国人民解放军火箭军士官学校,1970,,Qingzhou,Weifang
http://www.wikidata.org/entity/Q10873092,PLARF University of Engineering,中国人民解放军第二炮兵工程大学,1951,,Xi'an,Shaanxi
http://www.wikidata.org/entity/Q11078782,Panzhihua University,攀枝花学院,1983,,Panzhihua,Sichuan
http://www.wikidata.org/entity/Q10940246,Peiyang Naval Academy,天津水师学堂,1881,,,
http://www.wikidata.org/entity/Q10903231,Peiyang University,北洋大学,1895,Point(117.171900982 39.177593658),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q3372325,Peking Union Medical College,北京协和医学院,1917,Point(116.40887 39.90951),Donghuamen Subdistrict,Dongcheng District
http://www.wikidata.org/entity/Q16952,Peking University,北京大学,1898,Point(116.305277777 39.989722222),Beijing,People's Republic of China
http://www.wikidata.org/entity/Q7161056,Peking University Founder Technology College,,2002,,Beijing,People's Republic of China
http://www.wikidata.org/entity/Q10873012,People's Liberation Army Naval Academy,中国人民解放军海军士官学校,1986,,Bengbu,Anhui
http://www.wikidata.org/entity/Q5100590,People's Public Security University of China,中国人民公安大学,1948,,Beijing,People's Republic of China
http://www.wikidata.org/entity/Q7195772,Pingdingshan University,平顶山学院,1977,Point(113.2098 33.7467),Pingdingshan,Henan
http://www.wikidata.org/entity/Q15912040,Private Canton University,私立廣州大學,1927,,Guangzhou,Guangdong
http://www.wikidata.org/entity/Q15942737,Private Jiangnan University,私立江南大學,,,,
http://www.wikidata.org/entity/Q7262282,Putian University,莆田学院,2002,Point(119.00584 25.44643),Putian,Fujian
http://www.wikidata.org/entity/Q7262282,Putian University,莆田学院,2002,Point(119.0482 25.5118),Putian,Fujian
http://www.wikidata.org/entity/Q11180290,Qilu University of Technology,齐鲁工业大学,1948,,Jinan,Shandong
http://www.wikidata.org/entity/Q7267798,Qingdao Agricultural University,青岛农业大学,1951,Point(120.3913 36.3188),Chengyang District,Qingdao
http://www.wikidata.org/entity/Q7267800,Qingdao Binhai University,青岛滨海学院,1992,,Qingdao,Shandong
http://www.wikidata.org/entity/Q82267,Qingdao University,青岛大学,1985,Point(120.428 36.072),Qingdao,Shandong
http://www.wikidata.org/entity/Q873230,Qingdao University of Science and Technology,青岛科技大学,1950,Point(120.479 36.119),Qingdao,Shandong
http://www.wikidata.org/entity/Q2399342,Qingdao University of Technology,青岛理工大学,1953,Point(120.021 36.05),Qingdao,Shandong
http://www.wikidata.org/entity/Q7267825,Qinghai Normal University,青海师范大学,1956,Point(101.739811111 36.639319444),Xining,Qinghai
http://www.wikidata.org/entity/Q7267826,Qinghai University,青海大学,1958,,Xining,Qinghai
http://www.wikidata.org/entity/Q7267828,Qinghai University for Nationalities,青海民族大学,1949,Point(101.825516666 36.587802777),Xining,Qinghai
http://www.wikidata.org/entity/Q30260661,Qiongtai Normal University,琼台师范学院,1705,Point(110.515857 19.97381),Haikou,Hainan
http://www.wikidata.org/entity/Q7267905,Qiqihar Medical University,齐齐哈尔医学院,1946,,Qiqihar,Heilongjiang
http://www.wikidata.org/entity/Q7267907,Qiqihar University,齐齐哈尔大学,1952,,Qiqihar,Heilongjiang
http://www.wikidata.org/entity/Q7269117,Quanzhou Normal University,泉州师范学院,1958,Point(118.667428 24.865656),Quanzhou,Fujian
http://www.wikidata.org/entity/Q3332415,Qufu Normal University,曲阜师范大学,1955,Point(116.959582 35.596505),Qufu,Jining
http://www.wikidata.org/entity/Q15914809,Railway Police College,郑州警察学院,1950,,Zhengzhou,Henan
http://www.wikidata.org/entity/Q1074117,Renmin University of China,中国人民大学,1937,Point(116.317777777 39.970277777),Beijing,People's Republic of China
http://www.wikidata.org/entity/Q7388289,S3 Asia MBA,,2006,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7415930,Sanda University,上海杉达学院,1992,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7418549,Sanjiang University,三江学院,1992,,Nanjing,Jiangsu
http://www.wikidata.org/entity/Q16259561,Sanya University,三亚学院,2004,,Sanya,Hainan
http://www.wikidata.org/entity/Q16259561,Sanya University,三亚学院,2005,,Sanya,Hainan
http://www.wikidata.org/entity/Q5932856,Shaanxi Normal University,陕西师范大学,1944,Point(108.90286111 34.15913889),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q7459940,Shaanxi University of Chinese Medicine,陕西中医药大学,1952,Point(108.741388888 34.318055555),Xianyang,Shaanxi
http://www.wikidata.org/entity/Q7459941,Shaanxi University of Science and Technology,陕西科技大学,1958,Point(108.978519 34.381158),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q15902203,Shaanxi University of Technology,陕西理工大学,2001,,Hanzhong,Shaanxi
http://www.wikidata.org/entity/Q7487918,Shandong Agricultural University,山东农业大学,1906,,Tai'an,Shandong
http://www.wikidata.org/entity/Q19852435,Shandong Agriculture And Engineering University,山东农业工程学院,1971,,,
http://www.wikidata.org/entity/Q15917097,Shandong College of Arts,山东艺术学院,1958,,Jinan,Shandong
http://www.wikidata.org/entity/Q11144969,Shandong First Medical University,山东第一医科大学,1891,Point(116.86144 36.67943),Tai'an,Shandong
http://www.wikidata.org/entity/Q11144969,Shandong First Medical University,山东第一医科大学,1958,Point(116.86144 36.67943),Tai'an,Shandong
http://www.wikidata.org/entity/Q11144969,Shandong First Medical University,山东第一医科大学,1891,Point(116.86144 36.67943),Jinan,Shandong
http://www.wikidata.org/entity/Q11144969,Shandong First Medical University,山东第一医科大学,1958,Point(116.86144 36.67943),Jinan,Shandong
http://www.wikidata.org/entity/Q85879163,Shandong Huayu University of Technology,山东华宇工学院,,,Dezhou,Shandong
http://www.wikidata.org/entity/Q110140441,Shandong Institute of Advanced Technology,山东高等技术研究院,2019,,Jinan,Shandong
http://www.wikidata.org/entity/Q7487930,Shandong Jianzhu University,山东建筑大学,1956,Point(117.17916667 36.67666667),Jinan,Shandong
http://www.wikidata.org/entity/Q17024910,Shandong Management University,山东管理学院,1938,,Jinan,Shandong
http://www.wikidata.org/entity/Q4570128,Shandong Normal University,山东师范大学,1950,,Jinan,Shandong
http://www.wikidata.org/entity/Q30943883,Shandong Polytechnic,山东职业学院,,,Jinan,Shandong
http://www.wikidata.org/entity/Q70683263,Shandong Transport Vocational College,山东交通职业学院,,,,
http://www.wikidata.org/entity/Q604470,Shandong University,山东大学,1901,Point(117.053983333 36.671844444),Jinan,Shandong
http://www.wikidata.org/entity/Q15915486,Shandong University Weihai Campus,山东大学威海校区,1984,Point(122.05491 37.53049),,
http://www.wikidata.org/entity/Q7487933,Shandong University of Finance and Economics,山东财经大学,1952,Point(117.077115516 36.643421559),Jinan,Shandong
http://www.wikidata.org/entity/Q7487936,Shandong University of Science and Technology,山东科技大学,1951,Point(120.125 36.00083333),Qingdao,Shandong
http://www.wikidata.org/entity/Q39650169,Shandong University of Science and Technology Taian Campus,,,,,
http://www.wikidata.org/entity/Q7487937,Shandong University of Technology,山东理工大学,1956,Point(117.995 36.81055556),Zibo,Shandong
http://www.wikidata.org/entity/Q10267326,Shandong University of Technology,山东工业大学,1949,,,
http://www.wikidata.org/entity/Q11043886,Shandong University of Traditional Chinese Medicine,山东中医药大学,1958,Point(117.040305555 36.65015),Jinan,Shandong
http://www.wikidata.org/entity/Q7487925,Shandong Vocational and Technical University of International Studies,山东外国语职业技术大学,2005,,Rizhao,Shandong
http://www.wikidata.org/entity/Q7488406,Shanghai Business School,上海商学院,1950,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q10867958,Shanghai Customs College,上海海关学院,1953,Point(121.577805 31.167818),,
http://www.wikidata.org/entity/Q7488443,Shanghai Finance University,上海金融学院,1952,,Pudong,Shanghai
http://www.wikidata.org/entity/Q1519208,Shanghai Institute of Technology,上海应用技术学院,2001,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488457,Shanghai Institute of Visual Art,上海视觉艺术学院,2005,Point(121.202 31.048),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q1455176,Shanghai International Studies University,上海外国语大学,1949,Point(121.482911 31.277157),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q525169,Shanghai Jiao Tong University,上海交通大学,1896,Point(121.436348 31.025393),,
http://www.wikidata.org/entity/Q525169,Shanghai Jiao Tong University,上海交通大学,1896,Point(121.42972 31.20083),,
http://www.wikidata.org/entity/Q7488476,Shanghai Lixin University of Accounting and Finance,上海立信会计学院,1952,,Songjiang,Dongfeng District
http://www.wikidata.org/entity/Q51841,Shanghai Maritime University,上海海事大学,1909,Point(121.902 30.8731),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q839020,Shanghai Normal University,上海师范大学,1954,,Xuhui District,Shanghai
http://www.wikidata.org/entity/Q7488485,Shanghai Ocean University,上海海洋大學,1912,Point(121.892777777 30.885833333),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488484,Shanghai Open University,上海开放大学,1960,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q17013222,Shanghai Polytechnic University,上海第二工业大学,1960,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488523,Shanghai Theatre Academy,上海戏剧学院,1945,Point(121.435 31.219),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q1343386,Shanghai University,上海大学,1994,Point(121.388888888 31.316666666),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488528,Shanghai University of Electric Power,上海电力大学,1951,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q5928582,Shanghai University of Engineering Science,上海工程技术大学,1978,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q6129947,Shanghai University of Finance and Economics,上海财经大学,1917,Point(121.494864116 31.306731474),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q3152213,Shanghai University of International Business and Economics,上海对外经贸大学,1960,Point(121.21751089 31.046547145),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488529,Shanghai University of Political Science and Law,上海政法学院,1984,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488530,Shanghai University of Science and Technology,上海科学技术大学,1958,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488458,Shanghai University of Sport,上海体育大学,1952,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488534,Shanghai University of Technology,上海工业大学,1960,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q3817847,ShanghaiTech University,上海科技大学,2013,Point(121.596 31.1857),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7488566,Shangqiu Normal University,商丘师范学院,2000,,Shangqiu,Henan
http://www.wikidata.org/entity/Q16499874,Shangrao Normal University,上饶师范学院,1958,,Jiangxi,People's Republic of China
